age,salary,average_call_duration,day_call_month,evening_call_month,night_call_month,other_cities_call,other_country_call,landline_phones_share,sms_month
57,80877,6.7,63,98,5,1,0,3,3
57,297434,10.6,302,131,15,28,0,25,6
57,45787,3.1,43,149,2,38,0,5,5
57,5698,4.4,67,89,2,0,0,3,1
57,53661,5.2,45,97,4,5,0,4,3
57,58338,3.6,95,97,1,0,0,16,4
57,7938,4.5,80,139,0,16,0,8,3
57,41087,3,48,147,0,0,0,10,1
57,2268,2.4,44,73,0,0,0,24,2
57,1428,1.6,62,37,5,0,0,1,0
57,48482,4.3,69,80,0,30,0,2,3
57,57617,4.5,106,51,0,3,0,3,3
57,27888,2.2,64,109,0,6,0,25,0
57,110605,7.7,92,93,5,0,0,1,4
57,24871,1.7,71,109,0,0,0,20,5
57,115781,7.1,104,108,2,0,0,7,5
57,3025,4.3,47,32,5,6,0,4,0
57,18518,1.7,58,90,0,7,0,18,0
57,41615,4.7,43,76,4,0,2,11,3
57,2018,3.2,45,36,0,38,0,18,3
57,214144,6.4,353,122,6,24,0,13,5
57,100716,6.6,104,72,0,0,0,15,4
57,9396,2.9,14,13,0,0,0,5,0
57,36421,2.2,71,134,5,0,0,27,1
57,109003,6.9,65,156,2,0,0,27,5
57,38612,2.8,49,128,0,32,0,16,5
57,693,6,53,89,2,3,0,20,4
57,4509,3.9,66,86,5,44,1,1,3
57,1704,2.5,36,57,0,0,2,11,3
57,53067,3.8,40,139,7,19,0,12,5
57,20482,2.2,61,45,4,4,1,17,3
57,19936,1.6,68,80,4,15,0,4,1
57,50673,3.7,95,81,0,27,0,10,4
57,6872,6.2,70,75,2,0,0,5,2
57,1488,1.6,53,71,0,30,0,1,5
57,15868,4.7,31,7,6,12,1,4,3
57,4998,6,41,61,0,3,0,1,2
57,53511,5.3,71,58,1,0,0,6,5
57,23828,2.3,42,89,0,1,0,14,1
57,34474,3.3,64,74,0,1,0,14,2
57,33736,3.2,52,91,3,0,1,24,3
57,20511,2.3,70,42,0,0,0,13,3
57,8829,1.1,50,55,0,0,0,15,5
57,29187,2.9,48,90,0,0,0,24,4
57,26515,2.5,41,108,1,0,0,3,5
57,23506,2.3,31,103,0,0,1,29,5
57,26566,1.9,45,155,3,0,3,1,4
57,7644,1.2,52,26,2,26,0,11,3
57,4803,5.2,70,45,4,0,0,6,5
57,72,2,24,6,0,0,0,3,1
57,17505,2.4,37,61,3,6,0,15,3
57,131159,8.2,98,90,1,0,0,9,0
57,69955,7.6,48,77,1,2,1,29,5
57,42666,3.4,41,137,4,4,2,11,3
57,62853,6.6,38,94,5,0,0,8,5
57,27117,3.3,63,40,0,0,0,26,4
57,2025,1.7,62,99,0,44,1,8,4
57,108997,7.1,113,82,0,3,1,8,3
57,47756,5.1,58,64,2,3,0,18,5
57,8943,1.2,47,49,4,2,0,1,2
57,32997,3.7,53,64,4,0,0,3,0
57,2004,2.2,50,73,0,21,0,1,1
57,5544,3.6,46,154,2,0,0,18,2
57,53317,5.4,59,72,0,0,1,23,4
57,341124,12.4,244,149,0,61,0,41,14
57,50591,4.4,67,83,5,0,3,18,3
57,384489,10.2,446,78,29,50,0,58,9
57,8736,5.2,101,98,0,20,0,12,5
57,4566,5.6,53,53,2,3,0,5,5
57,62862,4.3,65,136,3,0,1,4,4
57,296396,13.2,211,127,29,28,7,18,13
57,414279,14.2,341,113,8,47,0,56,7
57,39685,3.5,48,111,0,24,0,25,0
57,5824,5.2,39,103,4,41,0,15,4
57,40934,3.6,67,82,3,38,0,1,3
57,30303,3.9,43,50,0,0,0,17,4
57,80276,6.1,67,94,0,10,1,7,2
58,18842,2.9,40,45,0,3,0,21,4
58,51408,5.1,60,59,0,9,0,12,4
58,15978,1.1,38,152,5,20,0,4,1
58,32793,3.9,55,54,0,1,0,0,1
58,94276,9.1,71,48,0,5,0,11,2
58,51107,4.9,60,63,4,0,0,2,5
58,35035,4,40,78,5,39,0,12,0
58,27195,2.1,63,96,0,42,0,4,0
58,67904,5.2,32,158,4,1,0,21,2
58,141911,7.9,101,140,0,0,0,5,4
58,20333,2.1,75,46,0,5,0,0,2
58,14727,1.6,33,98,1,41,0,19,4
58,83606,7.5,102,31,0,6,0,7,3
58,55706,5.3,71,64,2,6,0,23,4
58,38556,3.4,42,103,0,20,0,25,3
58,10416,1.2,80,10,4,0,0,23,3
58,126683,9.5,67,93,5,1,1,5,5
58,12027,1.6,57,38,0,9,0,21,4
58,35871,3.7,52,65,1,0,1,29,4
58,12383,1.2,83,43,4,20,0,10,4
58,28894,2.4,65,98,0,32,0,5,3
58,5544,5.5,44,82,0,2,0,0,0
58,12422,1.5,66,37,0,40,0,19,0
58,10405,1.1,38,93,3,2,0,5,4
58,76986,5.2,42,151,3,6,0,13,4
58,15288,1.4,68,58,4,0,0,21,1
58,5784,4,71,127,0,37,0,14,4
58,2912,3.2,37,78,0,6,0,13,0
58,102659,7.9,78,94,0,28,2,15,4
58,3584,3.2,68,60,8,31,0,28,4
58,3744,2.6,3,9,0,0,0,10,0
58,47775,5,65,58,0,7,0,2,3
58,26404,2.3,55,87,0,0,0,6,3
58,27608,3.4,55,36,6,27,0,4,5
58,40425,3.5,62,76,2,16,0,3,2
58,8628,2.1,35,13,5,0,0,7,5
58,3465,2.5,64,108,0,3,0,1,0
58,4366,4.6,45,86,0,28,3,1,4
58,24384,3.3,71,16,0,40,0,20,4
58,30105,3.4,45,75,0,7,0,0,5
58,111573,7.7,61,121,0,0,2,20,1
58,9377,2.3,29,23,0,35,0,5,4
58,60,2.5,7,13,0,0,0,8,3
58,49665,4.3,33,119,0,26,1,9,1
58,121348,7.5,84,135,2,0,0,26,4
58,18816,2.4,30,70,0,0,0,28,2
58,24062,2.5,43,75,5,36,0,5,0
58,46476,3.2,67,134,0,4,0,3,3
58,30586,3.3,32,99,3,0,0,9,1
58,95149,7.8,70,91,3,0,0,10,5
58,59757,5.3,38,122,2,0,0,28,4
58,65834,6.5,60,75,0,17,0,4,1
58,33844,3.3,62,71,4,43,0,19,5
58,37608,4.1,66,51,0,0,0,6,5
58,19059,1.6,68,91,0,4,0,11,5
58,15212,1.2,62,111,0,2,0,30,5
58,21875,1.7,91,73,2,4,0,14,4
58,37532,2.4,114,85,1,42,2,16,5
58,33621,2.9,67,87,0,5,0,20,3
58,28792,2,102,82,0,3,1,1,5
58,22295,1.4,66,155,4,21,0,15,4
58,21722,2.2,60,69,2,0,0,2,4
58,16626,1.5,69,77,0,0,0,20,4
58,30066,4,31,74,0,0,0,5,1
58,4416,1.6,11,12,0,0,0,2,3
58,6714,6.2,84,51,0,0,0,12,5
58,16817,3.3,39,24,2,18,0,5,5
58,32716,3.2,54,83,3,0,1,20,5
58,27531,1.9,58,126,0,0,0,8,5
58,1353,1.2,96,41,2,3,0,25,3
58,50227,3.8,62,119,3,29,0,20,5
58,66847,6.6,53,84,2,11,0,13,4
58,1868,1.7,71,72,1,4,1,6,3
58,43857,3.4,50,130,5,0,0,6,0
58,63722,5.7,48,106,3,25,0,28,4
58,60681,4.4,70,117,3,0,0,13,5
58,76599,6.5,82,69,0,0,0,10,0
58,76344,5.1,110,79,2,18,0,22,3
58,121234,7.8,99,103,4,33,0,5,5
58,8058,1.1,54,39,0,3,2,14,5
58,72102,7.7,33,100,2,0,0,4,4
58,102312,7.2,65,111,0,20,0,7,4
58,44499,3.9,52,90,0,45,0,3,0
58,14833,1.3,51,91,0,3,1,30,2
58,49762,3.1,71,151,2,0,0,23,2
58,6615,4.5,82,94,0,0,0,18,1
58,29274,5.1,32,37,0,38,0,0,0
58,22703,2.7,31,88,0,0,0,0,2
58,24859,3.5,29,66,9,37,1,16,1
58,74848,5,53,159,2,16,0,13,3
58,2268,2.1,1,8,0,0,0,13,2
58,3136,2.8,74,56,0,7,0,13,4
58,29461,2.5,51,113,0,0,0,12,3
58,34398,3.9,39,71,0,3,0,25,3
58,30544,3.5,56,58,0,5,0,7,4
58,23219,2.7,31,92,0,0,0,21,4
58,48794,4,67,95,5,0,0,18,3
58,87584,6.8,85,63,2,0,1,17,4
58,46386,2.9,89,100,5,11,0,6,3
58,24881,1.8,55,139,0,0,0,4,4
58,40418,4.5,49,72,0,0,0,12,2
58,51814,8.3,43,36,2,1,3,23,5
58,4415,2.9,56,159,2,0,0,1,5
58,105,1.2,33,79,0,4,0,26,3
58,50225,5,48,75,1,7,0,25,4
58,3003,2,61,127,3,2,0,14,0
58,357,3.4,41,92,0,45,1,12,4
58,31115,3.5,58,46,0,10,2,8,4
58,28983,2.5,90,55,0,0,0,28,0
58,61628,6.2,55,64,0,0,0,9,2
58,98251,6.4,107,90,0,39,0,2,0
58,93257,6.1,102,96,0,22,0,17,4
58,23047,2.7,69,37,0,0,0,30,5
58,21868,2.2,58,57,6,0,1,24,5
58,35476,2.8,96,46,0,5,0,8,1
58,31149,3,53,88,0,0,2,23,2
58,85613,8.4,62,73,0,31,0,16,4
58,20874,2.9,70,14,0,2,0,17,2
58,41278,4.5,67,49,2,2,0,6,4
58,2079,3,67,4,0,35,0,10,1
58,54264,5.1,43,92,0,0,0,10,2
58,119574,7.8,43,158,0,28,0,0,4
58,31086,4,54,46,0,0,0,26,5
58,4347,6.9,50,16,6,0,0,19,3
58,31573,2.3,109,60,3,41,3,4,5
58,43969,5.5,37,73,1,2,0,8,4
58,2373,3,65,21,2,6,0,2,0
58,10625,1.2,46,73,2,0,0,5,3
58,59661,4.2,74,119,0,0,1,1,0
58,79007,7.9,68,61,0,18,0,12,1
58,69739,6.8,71,61,0,21,2,1,5
59,7488,2.4,9,17,0,0,0,7,1
59,118788,8.4,91,93,2,0,0,18,5
59,196,3.5,35,31,0,0,0,11,2
59,31054,3.9,31,81,0,2,0,3,2
59,53202,7.2,42,57,0,10,0,12,0
59,30203,2.9,77,54,1,0,0,16,5
59,9072,8.1,83,43,0,6,0,1,5
59,39035,3.2,67,95,5,4,0,8,4
59,102053,6.1,62,151,0,0,1,14,1
59,30901,2.7,58,80,3,1,0,0,1
59,33423,3.3,40,102,0,0,0,12,3
59,8424,2.6,21,6,0,0,0,4,2
59,78886,7.2,65,81,0,26,0,1,5
59,2835,2.3,47,126,3,4,0,6,4
59,16982,3.1,46,19,4,7,0,6,2
59,26869,3.7,52,37,8,7,1,11,5
59,106722,7.7,64,108,0,5,0,6,3
59,53776,6.3,40,77,0,3,3,2,0
59,19645,2.4,38,73,5,4,0,0,1
59,24467,2.3,50,96,0,5,0,20,1
59,36673,3.1,70,70,0,6,2,6,2
59,29429,2.8,77,56,0,0,2,1,1
59,35831,4.5,65,33,0,0,1,13,3
59,18059,6.3,29,4,0,0,0,14,1
59,88696,5.9,99,95,2,0,0,7,4
59,4537,3.7,53,117,3,0,0,11,4
59,46928,5.3,54,63,0,1,0,6,4
59,86122,8,44,107,0,24,0,16,4
59,1872,1.2,5,8,0,0,0,14,0
59,31551,3.9,38,73,0,45,0,2,5
59,4851,5.5,63,35,4,2,0,14,5
59,15323,1.7,59,56,5,0,2,6,0
59,126916,6.8,101,151,0,6,0,23,3
59,64503,8.3,40,66,0,13,0,3,5
59,6384,5.7,49,91,0,4,0,7,3
59,19712,3.2,53,14,0,0,2,21,5
59,35343,3.3,43,91,4,0,0,13,3
59,73787,8.3,45,63,0,11,0,0,3
59,13923,1.3,102,9,0,26,0,17,1
59,49595,6.5,40,53,0,0,0,25,5
59,27824,2.6,65,77,0,0,2,8,1
59,109806,5.2,272,52,15,23,0,56,10
59,16243,2.5,31,58,0,18,0,11,4
59,32248,2.7,45,122,3,38,0,3,1
59,36086,5.5,69,3,6,0,0,10,5
59,41692,3.4,97,55,3,14,0,1,4
59,18354,2.3,55,36,0,30,0,10,2
59,16978,2.1,36,63,3,15,0,7,4
59,30576,4.8,43,40,0,1,0,0,2
59,45675,4.5,64,55,0,6,0,30,5
59,36061,5.1,34,63,0,35,1,3,5
59,53826,6.5,53,55,0,5,0,1,5
59,55419,5,57,94,0,0,0,22,0
59,14294,2.2,45,38,0,0,0,19,3
59,140777,9.1,43,158,6,0,0,2,4
59,83218,9.2,54,66,0,5,0,13,4
59,14536,1.4,58,81,0,3,0,4,2
59,138942,8.2,80,154,0,0,0,1,0
59,15384,2.3,57,25,0,5,1,11,4
59,37761,3.8,53,81,0,0,2,23,4
59,53183,4.6,70,81,5,5,0,7,2
59,69037,7.5,31,86,3,0,0,25,1
59,5083,1.4,34,6,6,19,0,2,2
59,62604,5.4,36,132,0,0,1,1,0
59,1708,2,53,46,4,0,0,17,1
59,62776,7.3,68,39,0,0,0,6,3
59,1911,3,36,46,8,5,0,15,1
59,67611,5.8,77,75,0,0,0,13,3
59,63639,5.3,67,92,5,31,1,20,1
59,29964,2.8,76,61,0,3,0,15,4
59,3696,3.2,55,87,0,31,0,7,3
59,38067,2.4,65,156,2,10,0,10,4
59,3715,2.7,53,141,2,0,1,12,1
59,26187,2.9,58,46,2,1,0,3,0
59,11368,1.6,33,55,1,0,0,7,0
59,51712,4.1,84,79,0,3,0,24,4
59,34398,2.5,43,156,0,18,2,12,3
59,1804,1.6,70,79,0,0,1,17,2
59,21327,2.7,53,50,0,0,0,20,4
59,6335,6.5,73,50,0,3,0,19,1
59,3444,6,41,21,6,31,0,19,2
59,6377,7.1,67,45,2,24,0,23,3
59,45168,2.9,50,151,3,6,0,14,1
59,12434,1.6,42,63,0,0,0,9,0
59,9988,3.2,32,4,0,4,0,3,3
59,43316,3.4,89,74,0,0,0,16,3
59,65296,5.3,58,93,4,0,3,25,0
59,1274,2,48,32,0,0,0,15,5
59,57967,7,53,55,0,4,0,13,2
59,73287,6.5,53,100,6,2,0,6,3
60,2856,2,46,139,0,33,0,4,4
60,57139,3.9,109,75,2,0,0,5,0
60,14514,2.1,45,41,7,7,3,0,2
60,33432,2.4,71,97,4,0,0,12,5
60,30194,2.4,59,112,5,44,0,4,3
60,546,1.2,40,8,2,6,0,0,3
60,12422,1.3,62,62,2,0,0,4,0
60,981,2,51,5,0,0,1,15,3
60,20467,1.7,97,50,4,0,0,24,3
60,92747,6.4,104,79,3,0,0,24,2
60,60697,5.9,66,67,3,0,0,1,1
60,25088,1.6,64,134,0,7,0,4,0
60,137974,9.5,59,145,0,3,0,25,4
60,24528,1.7,99,85,3,0,3,1,2
60,40564,3.2,42,139,2,0,0,1,3
60,60197,5,40,133,0,0,0,20,1
60,47845,3.7,43,142,2,7,0,0,5
60,59929,6.4,57,67,0,4,0,6,3
60,46488,4.1,57,98,0,31,0,0,4
60,9606,1.3,69,19,0,32,0,0,5
60,322481,9,435,101,53,30,4,25,8
60,25225,2.4,62,77,0,4,0,1,5
60,36787,2.5,70,133,0,5,1,14,0
60,52552,5.5,102,2,8,3,2,15,4
60,23333,2.2,65,74,1,0,0,4,4
60,19065,1.3,41,150,3,1,0,14,5
60,100359,8.1,51,104,2,6,0,1,3
60,4036,3.6,66,83,0,0,0,18,5
60,75026,7.8,64,59,4,0,0,22,3
60,28175,2.5,53,85,2,2,0,10,3
60,13297,2.5,45,17,5,0,2,10,3
60,31637,2.1,94,103,3,0,0,5,3
60,4172,4,53,75,0,37,1,21,3
60,46781,3.4,65,125,0,26,0,0,2
60,75223,9.8,48,50,7,24,0,0,3
60,10549,1.2,41,80,0,0,0,23,1
60,19012,2.8,38,43,0,1,0,4,5
60,159,2.4,31,60,0,4,1,28,1
60,72459,6.5,73,72,0,25,0,12,5
60,11235,7.5,48,146,0,3,0,2,2
60,23442,3.2,38,62,0,1,2,14,4
60,6656,8.1,65,33,8,19,0,10,5
60,32456,3.3,44,77,3,25,0,18,5
60,21212,1.5,63,132,2,2,0,7,5
60,29652,3.5,37,80,2,1,0,9,4
60,15568,1.6,45,75,0,0,3,19,5
60,27,2.5,7,2,0,0,0,5,2
60,7147,1.1,38,48,0,0,0,29,0
60,35322,5.8,34,39,0,0,0,21,4
60,85085,8.5,48,76,0,10,2,9,4
60,16116,2,57,45,3,5,0,21,3
60,27722,3.2,67,41,0,0,0,16,5
60,3973,3.3,82,73,2,7,1,7,4
60,111384,6.8,112,76,0,12,3,4,5
60,35519,4.1,62,49,0,42,0,1,2
60,208,2.1,50,70,3,0,0,23,4
60,43243,3.5,64,86,1,36,0,11,5
60,16562,2.5,46,37,4,12,1,16,4
60,30385,5.3,54,13,2,0,0,19,0
60,28539,2.7,42,92,0,5,0,12,3
60,117718,8.8,41,152,0,0,0,5,0
60,22773,2.5,60,59,0,0,0,13,1
60,40299,5.7,43,38,4,3,0,12,5
60,288854,8.2,431,111,22,32,0,58,0
60,4361,3.5,36,128,0,0,0,4,4
60,7728,6,50,109,8,0,0,10,5
60,111699,8.1,55,117,6,3,0,3,5
60,22246,2.8,36,61,3,2,0,18,4
60,12039,1.8,31,61,0,25,0,15,4
60,24569,3.8,45,37,3,17,0,12,0
60,39749,3,71,108,0,1,0,9,4
60,21476,5.2,40,3,0,31,0,22,2
60,15919,1.7,73,44,0,13,0,6,4
60,29251,2.8,44,101,2,7,1,26,5
60,49941,8,50,28,0,6,0,7,4
60,40666,4.8,43,73,0,0,0,24,3
60,32583,3.1,46,100,0,3,0,3,2
60,17651,1.7,44,100,2,0,3,21,4
60,56952,4.8,66,74,5,1,0,13,4
60,1418,1.4,48,91,0,0,0,2,5
60,34594,2.8,45,111,5,23,2,18,0
60,40055,3.2,53,120,5,0,0,28,0
60,65165,6.6,65,64,0,0,0,3,2
60,77459,6.4,72,88,0,0,0,0,2
60,253723,14.2,192,82,13,6,0,19,13
60,72962,6.9,57,86,0,5,0,10,3
60,19569,2.4,68,32,0,0,1,6,4
60,75848,8.1,53,73,0,6,0,6,4
60,26697,3.3,62,40,0,10,0,11,3
60,30136,3.8,59,41,1,0,0,13,4
60,317608,9,457,80,34,0,3,6,0
60,47042,3.5,58,129,2,4,0,19,5
61,152992,6.4,243,91,15,32,5,48,15
61,397404,11.4,424,64,20,28,0,12,14
61,193844,9.2,196,97,16,30,0,18,4
61,11088,3.3,27,1,0,0,0,7,3
61,325348,15,247,84,19,27,5,15,9
62,4992,2.6,14,2,0,0,0,8,3
62,36,1.5,15,5,0,0,0,10,1
62,2184,2.6,5,2,0,0,0,8,1
62,305416,12.2,286,107,0,29,10,24,0
62,6048,2.1,15,9,0,0,0,2,1
62,3264,1.7,5,11,0,0,0,7,0
62,332871,14.2,285,78,10,33,10,17,11
62,57,2.5,14,5,0,0,0,1,1
62,3564,1.1,26,1,0,0,0,5,1
62,2496,2.6,1,7,0,0,0,4,1
62,36,2.5,10,2,0,0,0,5,3
62,4416,2.3,11,5,0,0,0,11,1
62,389016,12.4,355,130,15,10,0,25,4
62,128878,7.2,153,128,0,27,0,26,5
62,9216,3.2,22,2,0,0,0,5,0
62,2376,1.1,16,2,0,0,0,8,0
62,354767,11.8,345,79,11,8,7,27,4
62,522,2.9,7,8,0,0,0,9,1
63,7752,3.4,9,10,0,0,0,6,1
63,4872,2.9,12,2,0,0,0,0,3
63,4692,2.3,5,12,0,0,0,12,0
63,2436,2.9,3,4,0,0,0,3,3
63,8064,2.4,18,10,0,0,0,9,3
63,6624,2.4,16,7,0,0,0,7,1
63,5568,1.6,16,13,0,0,0,3,0
63,5376,1.6,15,13,0,0,0,4,0
63,336,3.5,2,6,0,0,0,7,2
63,4524,1.3,25,4,0,0,0,10,1
63,8316,3.3,16,5,0,0,0,2,0
63,1944,1.8,1,8,0,0,0,8,3
63,3072,1.6,9,7,0,0,0,3,0
63,336,2,10,4,0,0,0,2,0
63,7128,2.2,16,11,0,0,0,7,2
63,306868,12.4,255,118,31,49,3,20,8
63,1584,1.2,8,3,0,0,0,2,1
63,1596,1.9,4,3,0,0,0,2,0
63,63,3.5,11,4,0,0,0,14,3
63,69,2.5,18,5,0,0,0,3,3
63,528,2.2,12,8,0,0,0,9,1
64,6348,2.3,18,5,0,0,0,4,1
64,2736,1.2,7,12,0,0,0,11,1
64,455532,13.2,397,92,8,26,0,12,0
64,11136,2.9,24,8,0,0,0,4,1
64,6156,2.7,15,4,0,0,0,2,0
64,1848,1.4,8,3,0,0,0,3,1
64,2652,1.7,8,5,0,0,0,2,3
64,1872,1.2,4,9,0,0,0,9,1
64,206808,8.4,260,120,13,73,0,21,4
64,4488,2.2,16,1,0,0,0,3,3
64,39,1.3,6,19,0,0,0,3,1
64,4464,1.2,15,16,0,0,0,5,1
64,1044,3,14,15,0,0,0,8,1
64,4284,2.1,16,1,0,0,0,10,3
64,1944,1.8,7,2,0,0,0,1,1
64,2028,1.3,4,9,0,0,0,11,3
64,4752,1.8,18,4,0,0,0,1,1
64,6048,2.8,6,12,0,0,0,4,2
64,7752,3.4,14,5,0,0,0,2,2
64,321354,9.6,440,82,7,5,7,14,0
64,192833,8.6,232,115,10,21,4,52,11
64,5292,2.1,7,14,0,0,0,14,3
64,5472,2.4,7,12,0,0,0,6,0
65,7392,2.2,16,12,0,0,0,7,0
65,486,2.7,6,9,0,0,0,7,1
65,452214,14.8,351,71,29,8,6,25,14
65,178373,7.8,211,142,12,8,9,16,0
65,432,2.4,8,7,0,0,0,10,3
65,336,2.8,5,5,0,0,0,5,3
65,5184,2.7,14,2,0,0,0,3,1
65,1392,2.9,3,1,0,0,0,14,1
65,15687,6,250,113,21,40,7,38,10
65,3456,1.2,21,3,0,0,0,2,2
65,2448,1.7,9,3,0,0,0,9,0
65,18,1,9,6,0,0,0,10,3
65,2736,1.2,16,3,0,0,0,9,1
65,1134,2.1,27,18,0,0,0,3,2
65,3168,2.4,8,3,0,0,0,7,3
65,24,1,11,9,0,0,0,10,1
65,468,2.6,6,9,0,0,0,6,3
65,2688,1.6,8,6,0,0,0,5,2
65,1596,1.9,3,4,0,0,0,6,2
65,504,2.8,13,2,0,0,0,1,2
65,4368,1.3,19,9,0,0,0,2,1
65,51,2.5,7,10,0,0,0,10,0
66,1452,1.1,10,1,0,0,0,3,1
66,7176,2.3,17,9,0,0,0,1,1
66,1872,1.2,10,3,0,0,0,14,1
66,2244,1.7,6,5,0,0,0,7,1
66,36,2.5,2,10,0,0,0,2,3
66,54,3,3,12,0,0,0,1,3
66,2736,1.9,7,5,0,0,0,5,0
66,3072,3.2,2,6,0,0,0,3,1
66,522,2.9,6,9,0,0,0,1,0
66,9,2.5,2,1,0,0,0,5,0
66,4032,2.1,9,7,0,0,0,9,0
66,3648,1.9,4,12,0,0,0,3,1
66,7488,2.4,14,12,0,0,0,4,1
66,3168,2.2,5,7,0,0,0,3,3
66,30,1,20,5,0,0,0,8,3
66,4416,2.3,8,8,0,0,0,2,1
66,284242,7.4,496,98,18,65,0,35,11
66,384,3.2,5,5,0,0,0,12,2
66,4176,1.2,16,13,0,0,0,3,0
67,238913,11.4,184,128,34,46,0,8,12
67,756,3.5,13,5,0,0,0,5,3
67,3024,2.1,10,2,0,0,0,6,0
67,12,2.5,2,2,0,0,0,1,3
67,1944,1.8,7,2,0,0,0,4,3
67,408,1.7,16,4,0,0,0,14,1
67,331106,11.8,281,143,33,5,10,28,8
67,468,1.5,15,11,0,0,0,6,0
67,3312,2.3,3,9,0,0,0,7,0
67,281987,10.2,340,94,0,26,0,17,12
67,3696,2.2,5,9,0,0,0,12,1
67,155887,9.2,168,90,16,42,6,36,10
67,2268,2.1,5,4,0,0,0,3,3
67,2184,2.6,6,1,0,0,0,6,3
67,3888,2.7,11,1,0,0,0,8,3
67,6048,2.4,10,11,0,0,0,4,1
67,5376,3.2,2,12,0,0,0,6,0
68,39,2.5,9,4,0,0,0,4,3
68,552,2.3,8,12,0,0,0,10,1
68,504,3.5,5,7,0,0,0,2,0
68,312,1,19,7,0,0,0,2,1
68,3564,3.3,6,3,0,0,0,6,1
68,1848,1.4,8,3,0,0,0,7,0
68,42,2.5,13,1,0,0,0,5,2
68,2964,1.9,9,4,0,0,0,7,0
68,1944,1.8,2,7,0,0,0,13,3
68,5544,1.4,25,8,0,0,0,7,2
68,3168,2.2,6,6,0,0,0,3,3
68,6552,2.1,16,10,0,0,0,3,0
68,1044,2.9,17,13,0,0,0,4,0
68,4692,2.3,13,4,0,0,0,7,3
68,57,1.9,18,7,0,0,0,10,0
68,4872,2.9,6,8,0,0,0,7,3
68,175644,8.2,163,139,8,5,0,23,9
68,5184,2.7,13,3,0,0,0,2,1
68,4752,2.2,13,5,0,0,0,4,2
68,30,1,20,5,0,0,0,3,2
68,3528,1.4,18,3,0,0,0,9,2
68,123451,6,158,140,50,5,0,27,0
68,3312,2.3,3,9,0,0,0,11,3
68,2244,1.7,8,3,0,0,0,4,0
68,4692,2.3,4,13,0,0,0,4,3
68,172028,8.4,207,101,27,30,0,30,0
68,3168,3.3,5,3,0,0,0,2,2
68,3264,1.7,15,1,0,0,0,2,1
68,3132,2.9,1,8,0,0,0,8,2
69,504,2.1,15,5,0,0,0,14,3
69,2592,1.2,9,9,0,0,0,2,1
69,3648,1.6,11,8,0,0,0,10,1
69,1872,1.2,10,3,0,0,0,1,1
69,162359,5.4,362,98,24,28,7,22,0
69,4968,1.8,11,12,0,0,0,4,1
69,3264,1.7,3,13,0,0,0,9,3
69,178679,6.8,306,102,9,36,0,55,5
69,10368,2.4,23,13,0,0,0,2,3
69,5016,1.9,12,10,0,0,0,4,3
69,12,1,1,9,0,0,0,3,0
69,160333,6,361,51,15,4,0,26,15
69,24,2,2,8,0,0,0,6,3
69,6048,2.4,7,14,0,0,0,4,1
69,146191,6,249,129,9,25,10,58,8
69,3024,1.4,4,14,0,0,0,5,1
69,12528,2.9,20,16,0,0,0,1,1
69,576,2,13,11,0,0,0,14,2
69,314799,11.4,350,79,9,8,0,16,0
69,3588,1.3,16,7,0,0,0,6,2
69,504,3,6,8,0,0,0,8,1
69,3312,2.3,5,7,0,0,0,12,1
69,42521,12.8,362,144,31,10,0,17,5
69,6864,2.2,23,3,0,0,0,1,3
69,66,2.5,21,1,0,0,0,3,3
70,39,2.5,12,1,0,0,0,5,2
70,6264,1.8,21,8,0,0,0,1,1
70,3744,1.3,18,6,0,0,0,4,3
70,1596,1.9,5,2,0,0,0,5,3
70,2856,3.4,2,5,0,0,0,9,1
70,432,1.8,16,4,0,0,0,5,2
70,2016,2.1,5,3,0,0,0,2,0
70,756,2.1,19,11,0,0,0,9,1
70,2688,1.4,5,11,0,0,0,3,1
70,2376,1.1,7,11,0,0,0,6,0
70,45,2.5,13,2,0,0,0,5,0
70,5292,2.1,20,1,0,0,0,8,2
70,3828,2.9,10,1,0,0,0,4,1
70,3468,1.7,5,12,0,0,0,9,1
70,7776,2.7,15,9,0,0,0,2,2
70,7296,1.9,19,13,0,0,0,7,1
70,36,2.5,7,5,0,0,0,8,2
70,9216,3.2,19,5,0,0,0,4,0
70,7392,2.8,12,10,0,0,0,8,3
70,5304,1.7,17,9,0,0,0,11,1
70,1728,1.6,7,2,0,0,0,12,0
70,12,2.5,3,1,0,0,0,2,2
